-8.781029999999994118e+01
-8.948390000000007660e+01
-8.856189999999996587e+01
-8.801410000000025491e+01
-8.662440000000005114e+01
-8.389430000000004384e+01
-8.190190000000002613e+01
-7.900039999999984275e+01
-7.788860000000003936e+01
-7.310090000000019472e+01
-6.929179999999995232e+01
-6.498080000000003054e+01
-5.834569999999995815e+01
-5.361709999999994380e+01
-4.655839999999993495e+01
-4.317509999999994363e+01
-3.892170000000006524e+01
-3.189050000000002782e+01
-2.769339999999995783e+01
-2.299619999999997688e+01
-1.724639999999999418e+01
-1.483639999999997094e+01
-1.340629999999996080e+01
-1.396569999999996092e+01
-1.570699999999996876e+01
-2.177750000000001407e+01
-2.578389999999998139e+01
-3.586389999999995837e+01
-4.178539999999991750e+01
-4.471220000000006678e+01
-4.857949999999999591e+01
-4.942540000000009570e+01
-5.620019999999999527e+01
-5.728839999999997445e+01
-6.163190000000003010e+01
-6.511080000000008283e+01
-6.911400000000000432e+01
-7.217499999999992610e+01
-7.431480000000001951e+01
-7.501149999999998386e+01
-7.621739999999998361e+01
-7.785389999999986799e+01
-7.815419999999993195e+01
-7.835700000000002774e+01
-7.964789999999999281e+01
-7.816119999999997958e+01
