1.110599994659423828e+00,1.088099956512451172e+00,1.086799979209899902e+00,-5.527999997138977051e-01,-1.046000003814697266e+00,-8.179999887943267822e-02,3.562000095844268799e-01
-1.286299943923950195e+00,-1.010699987411499023e+00,-1.177999973297119141e+00,8.758999705314636230e-01,1.337399959564208984e+00,-9.820000082254409790e-02,1.644999980926513672e-01
