-8.835810000000002162e+01
-8.852349999999988484e+01
-8.861780000000003099e+01
-8.931499999999999773e+01
-8.848789999999993938e+01
-8.875139999999991858e+01
-8.743710000000002935e+01
-8.784369999999992729e+01
-8.765800000000007230e+01
-8.657300000000007856e+01
-8.500050000000004502e+01
-8.553610000000008995e+01
-8.375610000000008881e+01
-8.129210000000004754e+01
-8.138000000000009493e+01
-7.915179999999999438e+01
-7.825259999999995841e+01
-7.566589999999993665e+01
-7.593890000000000384e+01
-7.342550000000001376e+01
-7.167100000000009175e+01
-6.976189999999998292e+01
-6.624999999999998579e+01
-6.461710000000000775e+01
