5.519999936223030090e-02,-2.003999948501586914e-01,-3.720000013709068298e-02,3.740999996662139893e-01,6.379999965429306030e-02,1.410000026226043701e-02,3.562000095844268799e-01
-2.309000045061111450e-01,2.777999937534332275e-01,-5.409999936819076538e-02,-5.090000107884407043e-02,2.275999933481216431e-01,-1.940000057220458984e-01,1.644999980926513672e-01
