1.114000007510185242e-01,-9.920000284910202026e-02,8.500000461935997009e-03,3.558999896049499512e-01,1.659999974071979523e-02,-1.080000028014183044e-02,3.562000095844268799e-01
-2.870999872684478760e-01,1.765999943017959595e-01,-9.979999810457229614e-02,-3.269999846816062927e-02,2.748999893665313721e-01,-1.691000014543533325e-01,1.644999980926513672e-01
